name,candidate,office,office_full,party,party_full,state,district,district_number,election_districts,election_years,cycles,candidate_status,incumbent_challenge,incumbent_challenge_full,load_date,first_file_date,last_file_date,last_f2_date,candidate_id,active_through
RYAN,Ryan,H,House,DEM,DEMOCRATIC PARTY,IA,3,3,{03},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,6/4/17,6/4/17,6/4/17,H8IA03132,2018
UPCHURCH,Upchurch,H,House,DEM,DEMOCRATIC PARTY,FL,6,6,{06},{2018},{2018},C,O,Open seat,4/17/18 21:13,1/17/18,1/17/18,1/17/18,H8FL06130,2018
COPPOLA,Coppola,H,House,DEM,DEMOCRATIC PARTY,VA,6,6,{06},{2018},{2018},C,O,Open seat,4/10/18 21:09,10/2/17,10/2/17,10/2/17,H8VA06088,2018
PERLMUTTER,Perlmutter,H,House,DEM,DEMOCRATIC PARTY,CO,7,7,"{07,07,07,07,07,07,07,07}","{2006,2008,2010,2012,2014,2016,2018,2020}","{2006,2008,2010,2012,2014,2016,2018,2020}",C,I,Incumbent,1/30/19 21:09,4/6/05,12/4/18,12/4/18,H6CO07023,2020
HOLCOMBE,Holcombe,H,House,DEM,DEMOCRATIC PARTY,CA,1,1,{01},{2018},{2018},C,C,Challenger,4/4/18 21:07,4/24/17,4/24/17,4/24/17,H8CA01190,2018
EICHELBERGER,Eichelberger,H,House,REP,REPUBLICAN PARTY,PA,13,13,{13},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,1/18/18,3/14/18,3/14/18,H8PA09024,2018
DOUGLAS,Douglas,H,House,DEM,DEMOCRATIC PARTY,OK,1,1,{01},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,3/29/18,3/29/18,3/29/18,H8OK01181,2018
MARTZ,Martz,H,House,DEM,DEMOCRATIC PARTY,NY,21,21,{21},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,7/13/17,7/13/17,7/13/17,H8NY21260,2018
CLEAVER,Cleaver,H,House,DEM,DEMOCRATIC PARTY,MO,5,5,"{05,05,05,05,05,05,05,05,05}","{2004,2006,2008,2010,2012,2014,2016,2018,2020}","{2004,2006,2008,2010,2012,2014,2016,2018,2020}",C,I,Incumbent,4/10/19 21:11,2/6/04,3/29/19,3/29/19,H4MO05234,2020
GREIMEL,Greimel,H,House,DEM,DEMOCRATIC PARTY,MI,11,11,{11},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,10/27/17,10/27/17,10/27/17,H8MI11338,2018
WALKER,Walker,H,House,DEM,DEMOCRATIC PARTY,KY,1,1,{01},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,1/9/18,4/15/18,4/15/18,H8KY01074,2018
SALIM,Salim,H,House,DEM,DEMOCRATIC PARTY,IL,7,7,{07},{2018},{2018},N,C,Challenger,8/1/17 20:57,4/28/17,5/19/17,5/19/17,H8IL07095,2018
MCCONNELL,Mcconnell,H,House,DEM,DEMOCRATIC PARTY,KS,3,3,{03},{2018},{2018},N,C,Challenger,8/1/17 20:57,5/23/17,5/23/17,5/23/17,H8KS03080,2018
FIELD,Field,H,House,REP,REPUBLICAN PARTY,CO,1,1,{01},{2018},"{2018,2020}",N,C,Challenger,8/1/17 20:57,7/31/17,7/31/17,7/31/17,H8CO01097,2018
BRINDISI,Brindisi,H,House,DEM,DEMOCRATIC PARTY,NY,22,22,"{22,22}","{2018,2020}","{2018,2020}",C,I,Incumbent,4/3/19 21:06,6/28/17,11/29/18,11/29/18,H8NY22151,2020
TAYLOR,Taylor,H,House,REP,REPUBLICAN PARTY,TX,3,3,"{03,03}","{2018,2020}","{2018,2020}",C,I,Incumbent,4/3/19 21:06,8/22/17,2/14/19,2/14/19,H8TX03123,2020
GILES,Giles,H,House,REP,REPUBLICAN PARTY,AZ,9,9,"{09,09,09}","{2016,2018,2020}","{2016,2018,2020}",N,C,Challenger,1/28/19 21:05,2/7/15,12/18/18,12/18/18,H6AZ09010,2020
BONNEAU,Bonneau,H,House,REP,REPUBLICAN PARTY,WA,5,5,{05},{2018},"{2018,2020}",N,C,Challenger,3/26/18 23:01,3/3/18,3/3/18,3/3/18,H8WA05201,2018
WAGNER,Wagner,H,House,REP,REPUBLICAN PARTY,MO,2,2,"{02,02,02,02,02}","{2012,2014,2016,2018,2020}","{2012,2014,2016,2018,2020}",C,I,Incumbent,3/27/19 21:06,4/27/11,2/8/19,2/8/19,H2MO02102,2020
TIBERI,Tiberi,H,House,REP,REPUBLICAN PARTY,OH,12,12,"{12,12,12,12,12,12,12,12,12,12}","{2000,2002,2004,2006,2008,2010,2012,2014,2016,2018}","{2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}",P,I,Incumbent,4/18/18 21:13,8/2/99,4/18/18,4/18/18,H0OH12062,2018
COX,Cox,H,House,DEM,DEMOCRATIC PARTY,CA,21,21,"{19,21}","{2006,2018}","{2006,2008,2010,2018}",N,C,Challenger,4/9/18 21:07,2/27/06,5/15/06,5/15/06,H6CA19113,2018
WILT,Wilt,H,House,DEM,DEMOCRATIC PARTY,NY,25,25,{25},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,4/13/18,4/13/18,4/13/18,H8NY25113,2018
CLARKE,Clarke,H,House,DEM,DEMOCRATIC PARTY,NY,9,9,"{11,11,11,11,09,09,09,09,09}","{2004,2006,2008,2010,2012,2014,2016,2018,2020}","{2004,2006,2008,2010,2012,2014,2016,2018,2020}",C,I,Incumbent,4/1/19 21:06,4/2/04,8/1/18,8/1/18,H4NY11138,2020
TIMMONS,Timmons,H,House,REP,REPUBLICAN PARTY,SC,4,4,"{04,04}","{2018,2020}","{2018,2020}",N,I,Incumbent,4/15/19 21:15,2/2/18,4/15/19,4/15/19,H8SC04250,2020
GIBBS,Gibbs,H,House,REP,REPUBLICAN PARTY,OH,7,7,"{18,07,07,07,07,07}","{2010,2012,2014,2016,2018,2020}","{2010,2012,2014,2016,2018,2020}",C,I,Incumbent,4/3/19 21:06,8/22/09,1/30/19,1/30/19,H0OH18077,2020
BOSER,Boser,H,House,DEM,DEMOCRATIC PARTY,PA,15,15,{15},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,2/17/18,2/17/18,2/17/18,H8PA09065,2018
GALLAGHER,Gallagher,H,House,REP,REPUBLICAN PARTY,WI,8,8,"{08,08,08}","{2016,2018,2020}","{2016,2018,2020}",C,I,Incumbent,4/3/19 21:06,2/29/16,12/13/18,12/13/18,H6WI08155,2020
GREEN,Green,H,House,DEM,DEMOCRATIC PARTY,TX,9,9,"{09,09,09,09,09,09,09,09,09}","{2004,2006,2008,2010,2012,2014,2016,2018,2020}","{2004,2006,2008,2010,2012,2014,2016,2018,2020}",C,I,Incumbent,3/26/19 21:06,3/16/04,11/16/18,11/16/18,H4TX09095,2020
KHOURI,Khouri,H,House,REP,REPUBLICAN PARTY,IL,11,11,"{11,11}","{2016,2018}","{2016,2018,2020}",P,C,Challenger,3/27/19 16:02,4/14/15,8/26/18,4/14/15,H6IL11117,2018
DUNAWAY,Dunaway,H,House,DEM,DEMOCRATIC PARTY,MO,2,2,{02},{2018},{2018},C,C,Challenger,10/18/17 21:02,7/7/17,7/17/17,7/7/17,H8MO02190,2018
STUMP,Stump,H,House,REP,REPUBLICAN PARTY,AZ,8,8,"{03,03,03,03,03,03,03,03,03,03,03,03,03,02,02,08}","{1976,1978,1980,1982,1984,1986,1988,1990,1992,1994,1996,1998,2000,2002,2004,2018}","{1976,1978,1980,1982,1984,1986,1988,1990,1992,1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}",P,O,Open seat,3/27/19 16:02,5/10/76,12/14/17,12/14/17,H6AZ03112,2018
HAMADANCHY,Hamadanchy,H,House,DEM,DEMOCRATIC PARTY,CA,45,45,{45},{2018},{2018},C,C,Challenger,4/13/18 21:15,4/6/17,4/6/17,4/6/17,H8CA45155,2018
DONALDSON,Donaldson,H,House,DEM,DEMOCRATIC PARTY,NC,11,11,{11},{2018},{2018},C,C,Challenger,4/27/18 0:10,4/15/18,4/15/18,4/15/18,H8NC11160,2018
PATE,Pate,H,House,REP,REPUBLICAN PARTY,TX,18,18,"{18,18,18}","{2016,2018,2020}","{2016,2018,2020}",N,C,Challenger,1/28/19 21:05,12/15/15,12/13/18,12/13/18,H6TX18158,2020
VALADAO,Valadao,H,House,REP,REPUBLICAN PARTY,CA,21,21,"{21,21,21,21}","{2012,2014,2016,2018}","{2012,2014,2016,2018,2020}",P,I,Incumbent,3/27/19 16:02,7/21/11,3/20/18,3/20/18,H2CA20094,2018
HOULAHAN,Houlahan,H,House,DEM,DEMOCRATIC PARTY,PA,6,6,"{06,06}","{2018,2020}","{2018,2020}",C,I,Incumbent,4/11/19 21:10,4/11/17,4/11/19,4/11/19,H8PA06087,2020
RENACCI,Renacci,H,House,REP,REPUBLICAN PARTY,OH,16,16,"{16,16,16,16,16}","{2010,2012,2014,2016,2018}","{2010,2012,2014,2016,2018,2020}",P,I,Incumbent,3/27/19 16:02,8/24/09,5/8/17,4/16/15,H0OH16097,2018
MCLAURIN,Mclaurin,H,House,DEM,DEMOCRATIC PARTY,GA,6,6,{06},{2018},"{2016,2018}",N,C,Challenger,3/1/17 21:00,11/30/16,11/30/16,11/30/16,H8GA06179,2018
KUSTER,Kuster,H,House,DEM,DEMOCRATIC PARTY,NH,2,2,"{02,02,02,02,02,02}","{2010,2012,2014,2016,2018,2020}","{2010,2012,2014,2016,2018,2020}",C,I,Incumbent,3/27/19 21:06,6/4/09,12/4/18,12/4/18,H0NH02181,2020
RATTERREE,Ratterree,H,House,REP,REPUBLICAN PARTY,TX,6,6,{06},{2018},{2018},C,O,Open seat,4/9/18 21:07,3/20/18,4/2/18,4/2/18,H8TX06340,2018
CARSON,Carson,H,House,DEM,DEMOCRATIC PARTY,IN,7,7,"{07,07,07,07,07,07,07}","{2008,2010,2012,2014,2016,2018,2020}","{2008,2010,2012,2014,2016,2018,2020}",C,I,Incumbent,4/1/19 21:06,1/2/08,12/22/18,12/22/18,H8IN07184,2020
LEARNED,Learned,H,House,DEM,DEMOCRATIC PARTY,FL,15,15,"{15,15}","{2018,2020}","{2018,2020}",N,C,Challenger,1/28/19 21:05,5/25/17,1/3/19,1/3/19,H8FL15180,2020
DIGANVKER,Diganvker,H,House,REP,REPUBLICAN PARTY,IL,8,8,{08},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,12/19/17,12/19/17,12/19/17,H8IL08101,2018
ANDERSON,Anderson,H,House,REP,REPUBLICAN PARTY,OH,10,10,"{07,10,10,10}","{2010,2012,2014,2018}","{2010,2012,2014,2018}",N,C,Challenger,2/20/18 21:22,4/27/10,3/4/14,3/4/14,H0OH07104,2018
WHITNEY,Whitney,H,House,DEM,DEMOCRATIC PARTY,WA,8,8,{08},{2018},{2018},C,O,Open seat,1/9/18 21:09,7/13/17,7/13/17,7/13/17,H8WA08171,2018
GRABEN,Graben,H,House,DEM,DEMOCRATIC PARTY,SC,4,4,{04},{2018},{2018},C,O,Open seat,4/18/18 21:13,3/16/18,3/16/18,3/16/18,H8SC04359,2018
THOMAS,Thomas,H,House,DEM,DEMOCRATIC PARTY,FL,12,12,{12},{2018},{2018},C,C,Challenger,12/7/17 22:02,9/26/17,12/6/17,12/6/17,H8FL12062,2018
KOTICK,Kotick,H,House,DEM,DEMOCRATIC PARTY,CA,48,48,{48},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,7/18/17,7/18/17,7/18/17,H8CA48100,2018
PECHEFSKY,Pechefsky,H,House,DEM,DEMOCRATIC PARTY,NY,1,1,{01},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,7/20/17,2/16/18,2/16/18,H8NY01163,2018
CHAFFETZ,Chaffetz,H,House,REP,REPUBLICAN PARTY,UT,3,3,"{03,03,03,03,03,03}","{2008,2010,2012,2014,2016,2018}","{2008,2010,2012,2014,2016,2018,2020}",P,I,Incumbent,3/27/19 16:02,10/3/07,2/8/17,2/8/17,H8UT03089,2018
ALLEN,Allen,H,House,DEM,DEMOCRATIC PARTY,TX,24,24,{24},{2018},{2018},C,C,Challenger,1/18/18 21:06,6/14/17,6/14/17,6/14/17,H8TX24103,2018
KESTO,Kesto,H,House,REP,REPUBLICAN PARTY,MI,11,11,{11},{2018},{2018},C,O,Open seat,1/9/18 21:09,9/15/17,9/15/17,9/15/17,H8MI11270,2018
FRASIER,Frasier,H,House,DEM,DEMOCRATIC PARTY,SC,1,1,"{01,01,01,01,01,01}","{2006,2008,2010,2014,2018,2020}","{2006,2008,2010,2012,2014,2016,2018,2020}",N,C,Challenger,3/25/19 21:06,3/29/10,2/28/19,2/28/19,H6SC01136,2020
HUFFSTETLER,Huffstetler,H,House,DEM,DEMOCRATIC PARTY,VA,5,5,"{05,05}","{2018,2020}","{2018,2020}",N,C,Challenger,4/9/19 21:06,4/18/17,4/1/19,4/1/19,H8VA05114,2020
BARNHART,Barnhart,H,House,DEM,DEMOCRATIC PARTY,NY,25,25,{25},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,4/15/18,4/15/18,4/15/18,H8NY25121,2018
MINIEAR,Miniear,H,House,REP,REPUBLICAN PARTY,IN,7,7,"{07,07,07,07}","{2012,2014,2016,2018}","{2012,2014,2016,2018}",N,C,Challenger,3/26/18 23:01,12/7/11,3/7/16,3/7/16,H2IN07096,2018
COLE,Cole,H,House,DEM,DEMOCRATIC PARTY,NY,27,27,{27},{2018},{2018},C,O,Open seat,8/12/18 21:02,7/19/17,7/19/17,7/19/17,H8NY27127,2018
BADEY,Badey,H,House,DEM,DEMOCRATIC PARTY,PA,5,5,{05},{2018},{2018},C,C,Challenger,4/10/18 21:09,2/26/18,2/26/18,2/26/18,H8PA05253,2018
DOYLE,Doyle,H,House,DEM,DEMOCRATIC PARTY,PA,18,18,"{18,18,18,18,14,14,14,14,14,14,14,14,18,18}","{1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}","{1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}",N,I,Incumbent,4/10/19 21:11,2/24/94,4/11/19,4/10/19,H4PA18131,2020
NEWMAN,Newman,H,House,REP,REPUBLICAN PARTY,NM,2,2,"{02,02}","{2008,2018}","{2008,2010,2018,2020}",P,O,Open seat,3/27/19 16:02,1/18/08,9/2/17,9/2/17,H8NM02073,2018
RUGGLES,Ruggles,H,House,DEM,DEMOCRATIC PARTY,PA,7,7,{07},{2018},{2018},N,O,Open seat,2/28/18 21:14,2/22/18,2/22/18,2/22/18,H8PA07242,2018
MCMAHAN,Mcmahan,H,House,DEM,DEMOCRATIC PARTY,IL,12,12,{12},{2018},{2018},N,C,Challenger,8/1/17 20:57,6/20/17,6/20/17,6/20/17,H8IL12111,2018
SHEPHERD,Shepherd,H,House,DEM,DEMOCRATIC PARTY,NV,2,2,"{02,02}","{2016,2018}","{2016,2018,2020}",P,C,Challenger,3/27/19 16:02,1/31/16,5/12/17,5/12/17,H6NV02255,2018
NARVAIZ,Narvaiz,H,House,REP,REPUBLICAN PARTY,TX,21,21,{21},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,11/13/17,11/13/17,11/13/17,H8TX21224,2018
GOTTHEIMER,Gottheimer,H,House,DEM,DEMOCRATIC PARTY,NJ,5,5,"{05,05,05}","{2016,2018,2020}","{2016,2018,2020}",C,I,Incumbent,3/27/19 21:06,3/11/15,12/17/18,12/17/18,H6NJ05171,2020
TAYLOR,Taylor,H,House,DEM,DEMOCRATIC PARTY,PA,5,5,"{05,05,05}","{2014,2016,2018}","{2014,2016,2018}",C,C,Challenger,5/16/18 21:15,1/27/14,3/4/18,5/28/15,H4PA05062,2018
DEMAPAN,Demapan,H,House,REP,REPUBLICAN PARTY,MP,1,1,{01},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,10/10/17,10/10/17,10/10/17,H8MP01015,2018
CONYERS,Conyers,H,House,DEM,DEMOCRATIC PARTY,MI,13,13,{13},{2018},"{2018,2020}",N,O,Open seat,1/26/18 21:11,1/24/18,1/25/18,1/25/18,H8MI13235,2018
ANDARZA,Andarza,H,House,REP,REPUBLICAN PARTY,TX,21,21,{21},{2018},{2018},C,O,Open seat,2/6/18 21:17,11/22/17,11/22/17,11/22/17,H8TX21265,2018
MALEK,Malek,H,House,REP,REPUBLICAN PARTY,ID,1,1,{01},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,8/14/17,12/13/17,12/13/17,H8ID01140,2018
COBERT,Cobert,H,House,DEM,DEMOCRATIC PARTY,NJ,11,11,{11},{2018},{2018},C,O,Open seat,2/8/18 21:14,11/9/17,11/9/17,11/9/17,H8NJ11191,2018
CAIN,Cain,H,House,DEM,DEMOCRATIC PARTY,AL,5,5,{05},{2018},{2018},N,C,Challenger,8/14/17 20:57,5/11/17,8/14/17,8/14/17,H8AL05174,2018
HILL KNOTT,Hill Knott,H,House,DEM,DEMOCRATIC PARTY,MI,13,13,{13},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,4/2/18,4/2/18,4/2/18,H8MI13326,2018
BURGESS,Burgess,H,House,REP,REPUBLICAN PARTY,TX,26,26,"{26,26,26,26,26,26,26,26,26,26}","{2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}","{2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}",C,I,Incumbent,3/26/19 21:06,2/1/02,2/11/19,2/11/19,H2TX26093,2020
CARDENAS,Cardenas,H,House,DEM,DEMOCRATIC PARTY,CA,29,29,"{29,29,29,29,29}","{2012,2014,2016,2018,2020}","{2012,2014,2016,2018,2020}",C,I,Incumbent,2/4/19 21:41,7/13/11,9/14/18,9/14/18,H2CA28113,2020
JONES,Jones,H,House,REP,REPUBLICAN PARTY,NC,3,3,"{01,03,03,03,03,03,03,03,03,03,03,03,03,03,03}","{1992,1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}","{1992,1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}",N,I,Incumbent,1/28/19 21:05,3/5/92,2/7/17,2/7/17,H2NC01081,2020
DEBONO,Debono,H,House,REP,REPUBLICAN PARTY,NY,3,3,{03},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,7/26/17,7/26/17,7/26/17,H8NY03151,2018
ROUDA,Rouda,H,House,DEM,DEMOCRATIC PARTY,CA,48,48,"{48,48}","{2018,2020}","{2018,2020}",C,I,Incumbent,2/25/19 21:15,2/24/17,2/8/19,2/8/19,H8CA48035,2020
LESTER,Lester,H,House,DEM,DEMOCRATIC PARTY,TX,31,31,{31},{2018},{2018},C,C,Challenger,9/27/17 20:56,6/12/17,6/12/17,6/12/17,H8TX31041,2018
HENSARLING,Hensarling,H,House,REP,REPUBLICAN PARTY,TX,5,5,"{05,05,05,05,05,05,05,05,05}","{2002,2004,2006,2008,2010,2012,2014,2016,2018}","{2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}",P,I,Incumbent,3/27/19 16:02,12/7/01,12/22/16,12/22/16,H2TX05121,2018
PEARCE,Pearce,H,House,REP,REPUBLICAN PARTY,NM,2,2,"{02,02,02,02,02,02,02,02,02}","{2002,2004,2006,2008,2010,2012,2014,2016,2018}","{2002,2004,2006,2008,2010,2012,2014,2016,2018}",C,I,Incumbent,5/1/18 21:11,1/24/02,10/3/17,11/19/14,H2NM02126,2018
CHADWICK,Chadwick,H,House,DEM,DEMOCRATIC PARTY,CA,50,50,{50},{2018},{2018},C,C,Challenger,8/1/17 20:57,2/28/17,2/28/17,2/28/17,H8CA50080,2018
CONYERS,Conyers,H,House,DEM,DEMOCRATIC PARTY,MI,13,13,{13},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,2/21/18,2/21/18,2/21/18,H8MI13284,2018
SHORT,Short,H,House,DEM,DEMOCRATIC PARTY,KY,2,2,{02},{2018},{2018},N,C,Challenger,8/1/17 20:57,6/12/17,6/12/17,6/12/17,H8KY02072,2018
ROYCE,Royce,H,House,REP,REPUBLICAN PARTY,CA,39,39,"{39,39,39,39,39,39,39,40,40,40,40,40,39,39,39,39}","{1976,1986,1992,1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018}","{1976,1986,1988,1990,1992,1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}",P,I,Incumbent,3/27/19 16:02,1/3/86,2/21/17,2/21/17,H6CA39020,2018
PRUETT,Pruett,H,House,DEM,DEMOCRATIC PARTY,IN,6,6,{06},{2018},"{2018,2020}",N,O,Open seat,3/1/18 22:58,8/11/17,8/11/17,8/11/17,H8IN06087,2018
COLLIER,Collier,H,House,DEM,DEMOCRATIC PARTY,NY,19,19,{19},{2018},{2018},C,C,Challenger,4/27/18 0:10,3/11/18,3/11/18,3/11/18,H8NY19256,2018
RYAN,Ryan,H,House,DEM,DEMOCRATIC PARTY,OH,13,13,"{17,17,17,17,17,13,13,13,13,13}","{2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}","{2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}",N,I,Incumbent,1/28/19 21:05,2/21/02,1/7/19,1/7/19,H2OH17109,2020
PYLE,Pyle,H,House,REP,REPUBLICAN PARTY,KS,2,2,{02},{2018},{2018},C,O,Open seat,7/17/18 21:11,5/16/18,5/16/18,5/16/18,H8KS02249,2018
HANSON,Hanson,H,House,REP,REPUBLICAN PARTY,IA,4,4,{04},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,12/11/17,1/16/18,1/16/18,H8IA04148,2018
AGUILAR,Aguilar,H,House,DEM,DEMOCRATIC PARTY,CA,31,31,"{31,31,31,31,31}","{2012,2014,2016,2018,2020}","{2012,2014,2016,2018,2020}",C,I,Incumbent,2/4/19 21:41,1/17/12,11/26/18,11/26/18,H2CA31125,2020
CRAMER,Cramer,H,House,DEM,DEMOCRATIC PARTY,WA,8,8,{08},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,5/8/17,5/8/17,5/8/17,H8WA08122,2018
GAITHER,Gaither,H,House,DEM,DEMOCRATIC PARTY,IL,15,15,{15},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,7/17/17,8/15/17,8/15/17,H8IL15072,2018
HENRY,Henry,H,House,DEM,DEMOCRATIC PARTY,NY,1,1,{01},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,7/27/17,7/27/17,7/27/17,H8NY01171,2018
FRICK,Frick,H,House,DEM,DEMOCRATIC PARTY,MD,6,6,{06},{2018},{2018},C,O,Open seat,1/9/18 21:09,4/14/17,4/14/17,4/14/17,H8MD06135,2018
MCFADDEN,Mcfadden,H,House,DEM,DEMOCRATIC PARTY,AZ,6,6,{06},{2018},{2018},C,C,Challenger,8/1/17 20:57,4/22/17,4/22/17,4/22/17,H8AZ06087,2018
LINSENMAYER,Linsenmayer,H,House,DEM,DEMOCRATIC PARTY,PA,17,17,{17},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,11/20/17,2/28/18,2/28/18,H8PA12101,2018
MATIAS,Matias,H,House,DEM,DEMOCRATIC PARTY,MA,3,3,{03},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,10/4/17,10/4/17,10/4/17,H8MA03122,2018
ELLISON,Ellison,H,House,DEM,DEMOCRATIC PARTY,MN,5,5,"{05,05,05,05,05,05,05}","{2006,2008,2010,2012,2014,2016,2018}","{2006,2008,2010,2012,2014,2016,2018,2020}",P,I,Incumbent,3/27/19 16:02,3/22/06,7/12/17,7/12/17,H6MN05183,2018
FREEMAN,Freeman,H,House,DEM,DEMOCRATIC PARTY,FL,17,17,"{19,17,17}","{2014,2016,2018}","{2014,2016,2018}",C,O,Open seat,8/6/18 21:18,1/31/13,11/29/16,11/29/16,H4FL19058,2018
PELZER,Pelzer,H,House,DEM,DEMOCRATIC PARTY,CA,30,30,{30},{2018},{2018},C,C,Challenger,4/11/18 21:09,6/22/17,6/22/17,6/22/17,H8CA30066,2018
DEMARTINI,Demartini,H,House,REP,REPUBLICAN PARTY,CA,43,43,{43},{2018},{2018},C,C,Challenger,4/13/18 21:15,9/26/17,9/26/17,9/26/17,H8CA43143,2018
MATERNOWSKI,Maternowski,H,House,DEM,DEMOCRATIC PARTY,TX,32,32,{32},{2018},{2018},C,C,Challenger,1/24/18 21:11,5/9/17,5/9/17,5/9/17,H8TX32114,2018
BHUIYAN,Bhuiyan,H,House,REP,REPUBLICAN PARTY,GA,6,6,{06},{2018},{2018},N,C,Challenger,1/4/18 21:07,2/17/17,2/17/17,2/17/17,H0GA06143,2018
HANSON,Hanson,H,House,DEM,DEMOCRATIC PARTY,ND,0,0,{00},{2018},{2018},C,O,Open seat,5/17/18 21:10,8/17/17,8/17/17,8/17/17,H8ND01029,2018
LYNCH,Lynch,H,House,DEM,DEMOCRATIC PARTY,MA,8,8,"{09,09,09,09,09,08,08,08,08,08}","{2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}","{2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}",C,I,Incumbent,4/1/19 21:06,6/14/01,12/18/18,12/18/18,H2MA09072,2020
BOIVIN,Boivin,H,House,REP,REPUBLICAN PARTY,WI,1,1,{01},{2018},{2018},C,O,Open seat,7/17/18 21:11,5/17/18,5/17/18,5/17/18,H8WI01172,2018
MCNEIL,Mcneil,H,House,DEM,DEMOCRATIC PARTY,ID,1,1,{01},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,4/11/18,4/23/18,4/23/18,H8ID01215,2018
SCHOLTEN,Scholten,H,House,DEM,DEMOCRATIC PARTY,IA,4,4,{04},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,7/17/17,7/17/17,7/17/17,H8IA04106,2018
AUMAN,Auman,H,House,DEM,DEMOCRATIC PARTY,AL,4,4,{04},{2018},{2018},C,C,Challenger,4/16/18 21:15,1/16/18,1/16/18,1/16/18,H8AL04094,2018
WU,Wu,H,House,DEM,DEMOCRATIC PARTY,MA,8,8,"{08,08}","{2018,2020}","{2016,2018,2020}",C,C,Challenger,2/25/19 21:15,12/26/16,9/25/18,9/25/18,H8MA08170,2020
FERSHEE,Fershee,H,House,DEM,DEMOCRATIC PARTY,WV,1,1,{01},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,9/23/17,9/23/17,9/23/17,H8WV01075,2018
WALTERS,Walters,H,House,DEM,DEMOCRATIC PARTY,CA,1,1,{01},{2018},{2018},C,C,Challenger,4/4/18 21:07,5/9/17,5/9/17,5/9/17,H8CA01208,2018
MANNING,Manning,H,House,DEM,DEMOCRATIC PARTY,NC,13,13,{13},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,12/6/17,10/15/18,10/15/18,H8NC13067,2018
WITTMAN,Wittman,H,House,REP,REPUBLICAN PARTY,VA,1,1,"{01,01,01,01,01,01,01}","{2008,2010,2012,2014,2016,2018,2020}","{2008,2010,2012,2014,2016,2018,2020}",C,I,Incumbent,4/3/19 21:06,11/13/07,2/4/19,2/4/19,H8VA01147,2020
FISHER,Fisher,H,House,DEM,DEMOCRATIC PARTY,TX,24,24,"{26,24}","{2018,2020}","{2018,2020}",N,C,Challenger,3/1/19 21:11,5/18/17,2/24/19,2/24/19,H8TX26082,2020
WYNN,Wynn,H,House,DEM,DEMOCRATIC PARTY,GA,11,11,{11},{2018},"{2018,2020}",N,C,Challenger,10/18/17 21:02,10/11/17,10/11/17,10/11/17,H8GA11047,2018
SHERRY,Sherry,H,House,DEM,DEMOCRATIC PARTY,AZ,2,2,{02},{2018},{2018},C,O,Open seat,1/30/18 21:08,10/15/17,10/15/17,10/15/17,H8AZ02177,2018
