name,cycles,treasurer_name,committee_type,committee_type_full,filing_frequency,designation,designation_full,organization_type,organization_type_full,party,party_full,state,committee_id,candidate_ids,first_file_date,last_file_date,last_f1_date
COMMITTEE TO ELECT DECKER CLEVELAND,"{2018,2020}","CLEVELAND, RUSSELL II",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,OR,C00664136,,12/27/17,12/27/17,12/27/17
DONALD EASON JR FOR CONGRESS,"{2018,2020}",E LOIS THOMAS,H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,IN,C00678730,H8IN07333,5/7/18,6/17/18,5/7/18
SILKY FOR CONGRESS,"{2018,2020}","ESTES, ASHLEY",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00661587,H8TX02158,11/27/17,2/19/19,11/27/17
GABE ORTIZ FOR CONGRESS,"{2018,2020}","DOBBINS, CALLIE MS.",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NC,C00670794,H8NC12119,2/21/18,2/21/18,2/21/18
JOSH PENFOLD FOR CONGRESS,{2018},"PENFOLD, JENELLE",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TN,C00662965,H8TN07092,12/11/17,4/20/18,12/11/17
BURKETT CONGRESS 2018,{2018},MIKE MCCAULEY,H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,UT,C00655803,H8UT02248,9/17/17,7/23/18,9/17/17
HERN FOR CONGRESS,"{2018,2020}","PHILLIPS, ROBERT III",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,OK,C00636092,H8OK01157,3/29/17,4/15/19,9/9/18
PAT ELDER FOR CONGRESS,{2018},"OCHS, RICHARD J.",H,House,T,P,Principal campaign committee,,,GRE,GREEN PARTY,MD,C00680678,H8MD05152,6/11/18,12/10/18,12/5/18
MISTY K SNOW FOR CONGRESS,{2018},"SNOW, MISTY KATHRINE",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,UT,C00636431,H8UT02222,4/2/17,3/28/18,4/2/17
OMAR QUDRAT FOR CONGRESS,"{2018,2020}","BALESKIE, BRIANA",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,CA,C00647875,H8CA52102,6/15/17,2/15/19,5/3/18
COLLINS4CONGRESS,"{2018,2020}",JOE E COLLINS,H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CA,C00669705,H8CA43168,2/5/18,2/5/18,2/5/18
SAWDY FOR ARIZONA,{2018},"SAWDY, STEVEN",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,AZ,C00666867,H8AZ08208,1/22/18,10/22/18,1/22/18
BARRY MOORE FOR CONGRESS,"{2018,2020}","LAPRADE, GARLAND W (SHAG)",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,AL,C00639096,H8AL02171,5/2/17,4/25/19,5/2/17
DAVID SEDBROOK,"{2018,2020}","SEDBROOK, DAVID",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CO,C00655159,H8CO01105,9/12/17,3/1/18,3/1/18
TOMMY AMASON FOR CONGRESS,"{2018,2020}","AMASON, LEANN",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,AL,C00651661,H8AL02189,7/27/17,4/12/19,7/27/17
MOHAN FOR CONGRESS,"{2018,2020}","MOHAN, RADHAKRISHNA",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NY,C00659342,H8NY11139,10/28/17,4/2/19,8/10/18
MARY GEREN FOR CONGRESS,"{2018,2020}","ROCKWELL, MONICA",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,SC,C00636696,H8SC03070,4/4/17,4/25/19,4/12/18
MAYRA JOLI FOR CONGRESS,{2018},"VALDES, FERNANDO E",H,House,T,P,Principal campaign committee,,,NPA,NO PARTY AFFILIATION,FL,C00659763,H8FL27144,11/3/17,12/16/18,11/3/17
AMERICANS FOR BBQ 2018,{2018},"KILGORE, PAUL",H,House,T,J,Joint fundraising committee,,,,,GA,C00666792,,1/22/18,9/30/18,1/22/18
QUIGG FOR CONGRESS CAMPAIGN COMMITTE,{2018},"QUIGG, REBECCA JAYNE DR..",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,GA,C00634055,"H0FL04074,H8GA06344",2/28/17,7/30/17,7/24/17
COOPER FOR CONGRESS,{2018},JOHNNY RAY COOPER,H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,TX,C00668459,H8TX04188,1/29/18,4/24/18,2/26/18
JEFF MATEMU FOR CONGRESS,"{2018,2020}","ROSE, ROBERT",H,House,Q,P,Principal campaign committee,,,LIB,LIBERTARIAN PARTY,NC,C00669838,H8NC02136,2/13/18,4/17/19,3/12/18
MICHAEL ERIN WOODY FOR CONGRESS,"{2018,2020}",WILLIAM C WOODY,H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,CA,C00638080,H8CA24150,4/20/17,4/15/19,7/15/17
COMMITTEE TO ELECT WILLIAM O HENRY TO CONGRESS,"{2018,2020}","HENRY, KEISHA D",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NJ,C00674028,H8NJ09120,3/22/18,3/27/18,3/27/18
TONY MARGALIS FOR CONGRESS,{2018},"PEARCE, DIANA",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,AZ,C00665224,H8AZ05170,1/8/18,4/3/18,1/8/18
DAVID PAE FOR CONGRESS,{2018},"PAE, DAVID",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,MD,C00640037,,5/11/17,7/20/17,5/11/17
MOHAMMAD SHAHJAHAN KABIR,"{2018,2020}","KABIR, MOHAMMAD S",H,House,Q,A,Authorized by a candidate,,,DEM,DEMOCRATIC PARTY,NJ,C00663666,H8NJ01226,12/19/17,12/19/17,12/19/17
DAN HABERMAN FOR CONGRESS,"{2018,2020}","STEINBERG, TERI",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,MI,C00656736,H8MI11304,10/2/17,4/19/19,3/27/18
BRILL FOR CONGRESS,"{2018,2020}","BRILL, DAVID",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,AZ,C00664342,H8AZ04140,1/1/18,4/18/19,1/1/18
KEITH GRAWERT FOR CONGRESS,{2018},"BROCATO, ANETA",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,GA,C00632778,H8GA06294,2/10/17,2/7/18,5/31/17
CARL PERSSON FOR US CONGRESS,{2018},"PERSSON, CARL JOHAN MR.",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,NC,C00670851,H8NC12127,2/28/18,7/5/18,2/28/18
MCFADDEN FOR CONGRESS COMMITTEE,{2018},"MCFADDEN, ELLIOTT JAMES",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00636720,H8TX21166,4/4/17,4/24/18,4/4/17
COMMITTEE TO ELECT SHAWNA ROBERTS,"{2018,2020}","SMITH, EARL",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,OH,C00670232,H8OH06133,2/15/18,4/19/19,4/15/19
RICHARD WILLIAM HOFER,"{2018,2020}","HOFER, RICHARD WILLIAM",H,House,Q,P,Principal campaign committee,,,NPA,NO PARTY AFFILIATION,OR,C00667030,H8OR01213,1/24/18,1/24/18,1/24/18
INGHAM FOR 12TH,"{2018,2020}","INGHAM, ROBERT FRANCIS MR JR",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,GA,C00674796,H8GA12094,3/30/18,2/19/19,3/30/18
MOSER FOR CONGRESS,"{2018,2020}","COHEN, MERYL",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00638726,H8TX07116,4/27/17,2/4/19,6/14/17
BOB LIEBMAN FOR CONGRESS,"{2018,2020}","LIEBMAN, BOB",H,House,Q,P,Principal campaign committee,,,IND,INDEPENDENT,NM,C00671727,H8NM01463,2/28/18,2/28/18,2/28/18
K. ROSS NEWLAND FOR CONGRESS,{2018},"GRIES, DEBRA",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,GA,C00664888,H8GA13019,1/5/18,4/25/18,1/5/18
TILGHMAN FOR CONGRESS,{2018},ANGELA B TAYLOR,H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00660415,H2TX16227,11/8/17,4/17/18,11/8/17
KIMBERLIN BROWN PELZER FOR CONGRESS,"{2018,2020}",C. APRIL BOLING,H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,CA,C00657676,H8CA36170,10/6/17,4/12/19,10/6/17
NEW YORK RED TO BLUE FUND,{2018},"KYRIACOPOULOS, JANICA",H,House,T,J,Joint fundraising committee,,,,,DC,C00683268,,7/20/18,12/10/18,8/9/18
KRISTEN ROSEN GONZALEZ CAMPAIGN COMMITTEE,"{2018,2020}","ROSEN GONZALEZ, KRISTEN",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,FL,C00637546,H8FL27029,4/13/17,4/14/19,5/19/17
OKLAHOMANS FOR JOHN W. MCKENNA 2018,{2018},"SENN, MADISON",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,OK,C00656454,H8OK04060,9/27/17,4/20/18,9/27/17
MULTARI FOR CHANGE,{2018},"HUBAY, SCOTT M. ESQ.",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,PA,C00665315,H8PA16086,1/9/18,8/15/18,1/9/18
JASON WESTIN FOR CONGRESS,{2018},"MEYER, LARISSA A. DR.",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00639286,H8TX07132,5/3/17,11/5/18,5/3/17
ANTOINETTE SEDILLO LOPEZ FOR CONGRESS,"{2018,2020}","MAY, JENNIFER",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NM,C00637272,H8NM01323,4/10/17,2/10/19,5/31/18
SOLDATI FOR CONGRESS,{2018},"MILLER, SANDRA K",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NH,C00658658,H8NH01178,10/20/17,12/14/18,4/7/18
GREG MCCAULEY FOR CONGRESS,"{2018,2020}","HANKINS, BRENDA",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,PA,C00668400,H8PA07192,2/2/18,4/12/19,4/13/18
TIFFANY SHEDD FOR CONGRESS COMMITTEE,"{2018,2020}","SHEDD, TIFFANY",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,AZ,C00657155,H8AZ01237,10/3/17,4/14/19,4/14/19
GEOFFREY PETZEL FOR CONGRESS,"{2018,2020}","PETZEL, GEOFFREY",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,IL,C00633438,H8IL06089,2/19/17,2/19/17,2/19/17
HOUSE VICTORY PROJECT,"{2018,2020}","ZAMORE, JUDITH",H,House,Q,J,Joint fundraising committee,,,,,DC,C00675488,,4/5/18,4/7/19,10/5/18
RICK KENNEDY FOR CONGRESS,"{2018,2020}","KENNEDY, RICHARD",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00654640,H8TX17149,9/4/17,4/15/19,2/25/19
RYAN KRAUSE FOR CONGRESS CAMPAIGN COMMITTEE,"{2018,2020}","KRAUSE, DEBORAH KATHRYN",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,TX,C00662841,H8TX21281,12/9/17,2/4/19,12/9/17
KEARNEY FOR CONGRESS 2018,{2018},"KEARNEY, HOWARD LINCOLN",H,House,T,P,Principal campaign committee,,,LIB,LIBERTARIAN PARTY,LA,C00675835,H6LA01225,4/9/18,11/20/18,4/9/18
COMBS FOR ARKANSAS,"{2018,2020}","CAMPBELL, SUMMER",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,AR,C00652289,H8AR02142,8/2/17,4/14/19,4/14/19
MARTY WALTERS FOR CONGRESS,{2018},ALICE M KING,H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CA,C00639732,H8CA01208,5/9/17,10/25/18,1/31/18
JOHN REISS FOR HAWAII,{2018},"REISS, JOHN EMANUEL",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,HI,C00633750,H8HI02125,2/23/17,2/27/18,3/13/17
TOM K. PAPPAS FOR CONGRESS,{2018},"PAPPAS, TOM",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,IN,C00639914,,5/10/17,1/19/18,5/10/17
COBB FOR CONGESS,{2018},"ARNOLD, DAN",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,KS,C00632497,H8KS04161,2/6/17,10/18/17,2/6/17
THOMAS FOR CONGRESS,{2018},"STEPP, THOMAS",H,House,T,P,Principal campaign committee,,,W,WRITE-IN,IL,C00669812,H8IL03128,2/13/18,2/23/18,2/13/18
DILLEY FOR CONGRESS,{2018},"DILLEY, BRENDEN",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,AZ,C00663351,H8AZ08182,12/14/17,7/19/18,1/2/18
PEAKS VICTORY COMMITTEE 2018,{2018},"KILGORE, PAUL",H,House,T,J,Joint fundraising committee,,,,,GA,C00663252,,12/13/17,8/7/18,12/13/17
ANGELICA DUENAS FOR CONGRESS,{2018},"DUENAS, ANGELICA",H,House,T,P,Principal campaign committee,,,GRE,GREEN PARTY,CA,C00648634,H8CA29100,6/26/17,8/1/18,6/26/17
JOHN MORGANELLI FOR CONGRESS COMMITTEE,{2018},"BARRON, STEPHEN",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,PA,C00665042,H8PA15278,1/7/18,7/24/18,1/7/18
KURTZ 4 CONGRESS,"{2018,2020}","KURTZ, JEREMY",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,MA,C00669861,H8MA02124,2/13/18,2/13/18,2/13/18
SERVE NY,{2018},"SOLANDER, KRISTIN",H,House,T,J,Joint fundraising committee,,,,,DC,C00672774,,3/8/18,7/17/18,3/8/18
PHILIP SINGLETON FOR CONGRESS,{2018},"SINGLETON, PHILIP JERALD",H,House,T,P,Principal campaign committee,,,IND,INDEPENDENT,GA,C00647891,H8GA03044,6/15/17,7/10/18,7/24/17
VOTEGAUGHAN,"{2018,2020}","GAUGHAN, WALTER LAWRENCE",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,VA,C00667618,H8VA05163,1/29/18,1/29/18,1/29/18
ABROMS FOR CONGRESS,{2018},"ABROMS, DAVID",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,GA,C00633198,H8GA06302,2/15/17,11/28/17,2/15/17
TEXAS VICTORY FUND,"{2018,2020}","PHILLIPS, ROBERT III",H,House,Q,J,Joint fundraising committee,,,,,OH,C00686808,,9/5/18,4/16/19,9/5/18
ANTHONY MARCH FOR CONGRESS,{2018},"MARCH, ANTHONY",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,IL,C00648139,H8IL15064,6/19/17,1/12/18,6/19/17
DANNY CAMPBELL FOR US HOUSE,{2018},"CAMPBELL, MEGAN MRS.",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,TX,C00661017,H8TX05102,11/17/17,8/2/18,11/17/17
DION DOUGLAS FOR CONGRESS,"{2018,2020}","DOUGLAS, DION",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,IN,C00664425,H8IN05170,1/2/18,1/2/18,1/2/18
WHIT HUGHES FOR CONGRESS,"{2018,2020}","HUGHES, WHIT MR.",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,MS,C00667253,H8MS03141,1/25/18,10/25/18,10/14/18
SUSANANN FOR CONGRESS,"{2018,2020}","MARTIN, SUSANANN",H,House,Q,P,Principal campaign committee,,,W,WRITE-IN,AR,C00671529,H8AR04155,2/27/18,2/27/18,2/27/18
CITIZENS FOR MICHAEL DEE,"{2018,2020}","DEE, SHELLY",H,House,Q,P,Principal campaign committee,,,IND,INDEPENDENT,TX,C00668988,H8TX32171,2/6/18,4/14/18,2/6/18
VALENCIA FOR CONGRESS COMMITTEE,{2018},"ARRIAGA, DALIA",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00660688,H8TX29060,11/15/17,7/13/18,11/15/17
KIM MACK FOR CONGRESS,"{2018,2020}","MACK, KIMBERLY",H,House,Q,P,Principal campaign committee,,,GOP,,PA,C00685149,H8PA18280,8/13/18,8/13/18,8/13/18
COMMITTEE TO ELECT CHRISTINE BROWN,"{2018,2020}","SCHERPELZ, ROBERT IRVIN 5097810798",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,WA,C00647008,H8WA04089,6/5/17,3/21/19,6/5/17
WINNING WOMEN GOP CALIFORNIA,"{2018,2020}","LISKER, LISA",H,House,T,J,Joint fundraising committee,,,,,VA,C00677310,,4/25/18,2/10/19,4/25/18
BOBOLSENIN 2018,"{2018,2020}",LINDA OLSEN,H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,AZ,C00676122,H8AZ08240,4/12/18,4/12/18,4/12/18
AJA SMITH FOR CONGRESS,"{2018,2020}","TEAMAN, RICHARD",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,CA,C00635854,H8CA41170,3/19/17,3/15/19,3/28/17
FRIENDS OF MICHAEL TED EVANS,{2018},"EVANS, HEATHER",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,MS,C00675363,,4/4/18,12/20/18,5/21/18
ELIJAH MCINTOSH FOR CONGRESS,"{2018,2020}","MCINTOSH, ELIJAH",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,OK,C00674853,H8OK02163,3/30/18,3/6/19,3/30/18
TALLEY SERGENT FOR WEST VIRGINIA,"{2018,2020}","SKINNER, STEPHEN",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,WV,C00650176,H8WV02115,7/12/17,4/15/19,7/12/17
HOWARD DOTSON FOR CONGRESS,{2018},"KALIJI, RADWAN",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CO,C00653402,H8CO02194,8/18/17,2/16/18,8/18/17
MINEHART FOR CONGRESS,{2018},"MINEHART, V. SUE",H,House,T,P,Principal campaign committee,,,DFL,DEMOCRATIC-FARM-LABOR,MN,C00648469,H8MN01261,6/22/17,2/7/18,6/22/17
TENAYA4CONGRESS,"{2018,2020}","WALLACE, TENAYA",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CA,C00632315,H8CA34241,2/3/17,2/3/17,2/3/17
TANYA BOONE FOR CONGRESS,{2018},"KYRIACOPOULOS, JANICA",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NY,C00658500,H8NY21302,10/19/17,4/19/18,10/19/17
BRIAN KOSTENKO FOR CONGRESS,"{2018,2020}","KOSTENKO, ROVIELYNN",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,WA,C00647438,H8WA08148,6/10/17,6/10/17,6/10/17
AJA BROWN FOR CONGRESS,"{2018,2020}","CRUMMITT, GARY",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CA,C00672436,H8CA44117,3/6/18,4/11/19,3/6/18
ADAM MCFADDEN FOR CONGRESS,"{2018,2020}","MCFADDEN, ADAM",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NY,C00674663,,3/29/18,7/27/18,3/29/18
STRENGTHEN AMERICA COMMITTEE,{2018},"CRATE, BRADLEY T. MR.",H,House,T,J,Joint fundraising committee,,,,,MA,C00656108,,9/21/17,4/19/18,9/21/17
COMMITTEE TO ELECT NATHAN SCHMIDT,"{2018,2020}","SMITH, SHEENA",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,KS,C00668848,,2/6/18,2/6/18,2/6/18
ONDRAUS FOR CONGRESS,"{2018,2020}","BENNETT, JASON",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,WA,C00668343,H8WA08254,2/1/18,2/7/18,2/7/18
ANDY LEVIN FOR CONGRESS,"{2018,2020}","DEBEAUSSAERT, KEN",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,MI,C00662619,H8MI09118,12/6/17,4/15/19,12/6/17
THE COMMITTEE TO ELECT ESHEL FOR CONGRESS,"{2018,2020}","FARAGGI, ESHEL",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,IN,C00667899,H8IN05212,1/30/18,4/13/18,1/30/18
MASTRIANO FOR CONGRESS,{2018},"HANKINS, BRENDA",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,PA,C00667931,H8PA09057,1/31/18,7/25/18,4/4/18
FRIENDS OF STEVE BROWN,"{2018,2020}",STEPHEN KEITH BROWN,H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00661579,H8TX22263,11/27/17,4/15/19,11/27/17
ADAM HICKEY FOR CONGRESSIONAL DISTRICT 14,{2018},"HICKEY, JULIE",H,House,T,P,Principal campaign committee,,,GRE,GREEN PARTY,OH,C00648758,H8OH14145,6/28/17,2/14/18,7/12/17
EDDISON WALTERS CAMPAIGN,"{2018,2020}","WALTERS, EDDISON TERRANCE",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,FL,C00678631,"H6AL07166,H8FL22095",5/11/18,2/19/19,5/11/18
SALERNO FOR CONGRESS,"{2018,2020}","DE LEON, ELIZABETH",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00656090,H8TX32148,9/21/17,4/13/19,9/21/17
"BRAD ROHRS FOR MARYLAND, INC.","{2018,2020}",HAO CHEN,H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,MD,C00673939,H8MD06226,3/20/18,2/19/19,3/20/18
JUSTIN AGUILERA FOR CONGRESS,"{2018,2020}","LAWLER, KELLY",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,CA,C00683532,H8CA19051,7/24/18,4/15/19,7/24/18
DAVE REED FOR CONGRESS,"{2018,2020}","STONE, LISA",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,PA,C00666883,H8PA09032,1/22/18,4/10/19,1/22/18
HASHIMI FOR US,"{2018,2020}","IBRAHIMI, ZOHRA",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,MD,C00654780,H8MD06176,9/6/17,2/26/19,9/21/17
G4CONGRESS2018,"{2018,2020}","DEGRAFENREAD, TAMARA MS. MS.",H,House,Q,P,Principal campaign committee,,,NON,NON PARTISAN,HI,C00668947,,2/6/18,2/26/18,2/6/18
"MARY JONES FOR CONGRESS, INC.",{2018},"CURTIS, ELIZABETH",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,VA,C00654350,H8VA02079,8/30/17,9/7/18,8/30/17
MARY FOR CT,"{2018,2020}","PETTERSON, JAY",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CT,C00675678,H8CT05195,4/9/18,4/12/19,4/9/18
ALEXANDRA CHANDLER FOR CONGRESS,"{2018,2020}","CHANDLER, STEVEN",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,MA,C00660597,H8MA03163,11/14/17,4/14/19,11/14/17
GERMANSON FOR CONGRESS,{2018},MARY JEAN MENZEL-GERMANSON,H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CO,C00636746,H8CO04075,3/30/17,1/19/18,5/5/17
ERIC HAFNER DEMOCRAT FOR US CONGRESS PORTLAND,"{2018,2020}","HAFNER, ERIC",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NJ,C00674903,H8OR03078,3/31/18,5/21/18,3/31/18
ANDARZA FOR CONGRESS,{2018},"RUYMGAART, ERIKA",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,TX,C00661736,H8TX21265,11/28/17,5/3/18,11/28/17
FRIENDS OF SHIRA GOODMAN,{2018},"WELSON-ROSSMAN, TRACEY",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,PA,C00667840,H8PA13117,1/30/18,7/24/18,2/23/18
CLEMMONS FOR KANSAS,"{2018,2020}","PIKE, JACOB",H,House,T,P,Principal campaign committee,,,LIB,LIBERTARIAN PARTY,KS,C00667345,H8KS03130,1/26/18,3/3/19,1/26/18
MONTENEGRO FOR CONGRESS,{2018},"SATTERFIELD, DAVID",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,AZ,C00664813,H8AZ08174,1/4/18,7/25/18,1/4/18
JAYLA HARRISON,"{2018,2020}","BARNETT, KEON",H,House,Q,P,Principal campaign committee,,,CMD,COMMANDMENTS PARTY,GA,C00689646,H0GA06150,10/16/18,10/16/18,10/16/18
BENNO FOR CONGRESS,"{2018,2020}",MAUREEN DALY,H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,NY,C00675587,H8NY04084,4/4/18,4/24/19,4/4/18
DUNHAM FOR CONGRESS,{2018},ROBERT C BERK,H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,OH,C00671545,H8OH11315,2/23/18,6/25/18,2/23/18
BASSILIAN FOR CONGRESS,"{2018,2020}","BASSILIAN, RON MR.",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,CA,C00652222,H8CA37293,8/1/17,2/10/19,5/16/18
DOUGLAS TO CONGRESS COMMITTEE,"{2018,2020}","DOUGLAS, CHARITY",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,VA,C00665562,,1/11/18,4/16/18,1/11/18
TEDESCHI FOR CONGRESS,"{2018,2020}","CRATE, BRADLEY T. MR.",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,MA,C00658492,H8MA09046,10/19/17,4/15/19,10/19/17
JOHN MOSER COMMITTEE TO ELECT,"{2018,2020}","MOSER, JOHN",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,MD,C00651810,H8MD07075,7/28/17,3/26/19,7/28/17
DR SHANNON FOR CONGRESS,"{2018,2020}","KYRIACOPOULOS, JANICA",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,DC,C00660530,H8WA08239,11/14/17,4/14/19,12/6/17
TURKAVAGE FOR CONGRESS,{2018},"TURKAVAGE, ROBERT",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,NJ,C00679233,H8NJ02273,5/21/18,11/5/18,5/21/18
RON KABAT FOR CONGRESS,"{2018,2020}",RONALD PAUL KABAT,H,House,Q,P,Principal campaign committee,,,NPA,NO PARTY AFFILIATION,CA,C00690545,H0CA17185,10/22/18,10/22/18,10/22/18
COMMITTEE TO ELECT SEAN RICKER,{2018},MELISSA RENEE RICKER,H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,TX,C00647503,H8TX08072,6/12/17,1/29/18,1/19/18
KEN HARBAUGH FOR CONGRESS,"{2018,2020}","TATTRIE, DARRYL",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,OH,C00646752,H8OH07123,6/1/17,4/15/19,10/22/18
