"","committee_name","committee_id","candidate_name","candidate_id","party","state","district","region","incumbent_challenge","hold_flip","win_per","lose_per","delta","total","advertise","poll","research","consulting","fundraise","pay","materials","travel","event","mail","radio","television","newspaper","smedia","website","per_advertise","per_poll","per_research","per_consulting","per_fundraise","per_pay","per_materials","per_travel","per_event","per_mail","per_radio","per_television","per_newspaper","per_smedia","per_website"
"387","ANTHONY GONZALEZ FOR CONGRESS","C00654079","GONZALEZ, ANTHONY E","H8OH16124","REP","OH",16,"midwest","I","GOP Hold",56.7,43.3,"13.4",1885679.97,38363.7,64618,25140.35,321795.02,105352.18,337511.68,NA,6575.16,12179.28,44977.01,NA,NA,700,NA,19808,0.0203447565919683,0.0342677448071955,0.0133322464044628,0.17065197972061,0.0558695970027194,0.178986723818252,NA,0.00348689072621374,0.00645882662687455,0.0238518787469541,NA,NA,0.000371218876551995,NA,0.0105044335810599
"388","MEUSER FOR CONGRESS","C00654723","MEUSER, DANIEL","H8PA10147","REP","PA",9,"northeast","I","GOP Hold",59.7,40.3,"19.4",2234544.05,226437.28,25120,10000,362092.74,10359.03,NA,NA,744.1,12879.23,355828.09,2800,13000,NA,NA,77503.67,0.101334892010744,0.0112416669521462,0.00447518588859325,0.162043232041006,0.00463585848755141,NA,NA,0.000332998581970223,0.00576369483519468,0.159239684713309,0.00125305204880611,0.00581774165517122,NA,NA,0.0346843330298188
"389","CLOUD FOR CONGRESS","C00655332","CLOUD, MICHAEL","H8TX27049","REP","TX",27,"south","I","GOP Hold",60.3,36.6,"23.7",750024.27,260383.52,NA,NA,194943.33,47904.39,NA,1092.29,8464.95,11390.68,996.24,35231,41126.55,10.65,2043.75,2861.5,0.347166792349266,NA,NA,0.259916029117298,0.063870453152136,NA,0.00145633953951917,0.0112862347774426,0.0151870818793637,0.00132827701695573,0.0469731466156422,0.0548336255838761,1.41995405028693e-05,0.00272491182185344,0.00381520987314184
"390","SUSIE LEE FOR CONGRESS","C00655613","LEE, SUSIE","H6NV04020","DEM","NV",3,"west","I","Dem Hold",51.9,42.8,"9.1",5167984.02,3785642.76,111547.83,10102.93,103464.62,22928.91,474170.12,6734.25,25999.91,12617.96,120748.9,NA,NA,NA,NA,2677.5,0.732518278955514,0.0215843991715748,0.00195490736056881,0.0200203057129422,0.00443672231014368,0.0917514679157232,0.00130307097969703,0.00503095789371268,0.00244156327712484,0.0233647974786114,NA,NA,NA,NA,0.000518093707263437
"391","LORI TRAHAN FOR CONGRESS COMMITTEE","C00655647","TRAHAN, LORI","H8MA03106","DEM","MA",3,"northeast","I","Dem Hold",62,33.5,"28.5",2675916.83,2595518.21,33800,57843,346787.99,67500,278819.69,4107.63,977.75,11080.55,34666.25,750,1081250,4865.13,NA,402.99,0.969954738839921,0.0126311848040509,0.0216161426810862,0.129595952352525,0.025224999238859,0.104195947674502,0.00153503649812614,0.000365388785271028,0.00414084244912799,0.0129549056276162,0.000280277769320656,0.404067117437278,0.00181811704514,NA,0.000150598851011375
"392","TOM MALINOWSKI FOR CONGRESS","C00656686","MALINOWSKI, TOM","H8NJ07223","DEM","NJ",7,"northeast","I","Dem Pickup",51.7,46.7,"5",6499315.56,5058474.61,NA,215658.98,128301.32,60377.2,550302.31,NA,14068.47,17228.33,110285.44,NA,NA,NA,NA,7129.48,0.778308817798039,NA,0.0331817986077291,0.0197407432852822,0.00928977819935243,0.0846708095521369,NA,0.00216460792988485,0.00265079143195195,0.0169687775554015,NA,NA,NA,NA,0.00109695858497445
"393","STANTON FOR CONGRESS","C00657304","STANTON, GREG","H8AZ09040","DEM","AZ",9,"west","I","Dem Hold",61.1,38.9,"22.2",2467395.08,16393.93,52641.41,55741.44,112621.38,47091.25,217116.23,NA,38506.2,14747.42,4225.51,NA,NA,NA,NA,106.28,0.00664422578000763,0.0213348119345362,0.0225912098357593,0.0456438374676503,0.0190854113237512,0.087994108345227,NA,0.0156060131237678,0.00597691878351318,0.00171253887723566,NA,NA,NA,NA,4.30737666867683e-05
"394","CONOR LAMB FOR CONGRESS","C00657411","LAMB, CONOR","H8PA18181","DEM","PA",17,"northeast","I","Dem Pickup",56.3,43.7,"12.6",9385278.27,12076088.77,103000,488531.04,704049.72,72386.32,2056681.39,NA,24022.64,64675.68,51301.28,NA,5808701.42,NA,NA,NA,1.2867054574824,0.0109746346391496,0.0520529094551823,0.0750163926679182,0.00771275160070454,0.219139095382411,NA,0.00255960870939632,0.00689118405862675,0.0054661437332108,NA,0.618916270023393,NA,NA,NA
"395","GUY FOR CONGRESS","C00657833","RESCHENTHALER, GUY MR.","H8PA18199","REP","PA",14,"northeast","I","GOP Pickup",57.9,42.1,"15.8",1086396.37,7500,60350,NA,148766.1,17273.59,48582.23,NA,18227.19,2034,121972.73,NA,NA,NA,NA,1750,0.00690355767665166,0.0555506274381237,NA,0.136935380224071,0.0158998966463778,0.0447186969153809,NA,0.0167776609931051,0.00187224484190793,0.112272770204488,NA,NA,NA,NA,0.00161083012455205
"396","MARK GREEN FOR CONGRESS","C00658385","GREEN, MARK DR.","H8TN07076","REP","TN",7,"south","I","GOP Hold",66.9,32.1,"34.8",2480168.75,144074.02,72000,69567.14,746193.38,166744,NA,NA,17592.2,71660.8,41951.96,13257.25,52046.48,NA,NA,8239.18,0.0580904101787429,0.0290302827176578,0.0280493575285956,0.30086395532562,0.0672309091871269,NA,NA,0.00709314638368861,0.028893517830188,0.0169149619355538,0.00534530160498152,0.0209850559563739,NA,NA,0.00332202395502322
"397","GREG PENCE FOR CONGRESS","C00658401","PENCE, GREGORY J.","H8IN06129","REP","IN",6,"midwest","I","GOP Hold",63.8,32.9,"30.9",2613294.26,1177528.19,137900,15199.45,268030.6,140005.02,381143.74,NA,21617.73,30389.33,1069636.48,1745,563919,8010.14,1800,NA,0.450591503614293,0.0527686461148849,0.00581620303256626,0.102564263084556,0.0535741505053472,0.145847999528381,NA,0.00827221424348898,0.0116287440205834,0.409305793217485,0.00066773957556544,0.215788558001884,0.00306515042052708,0.000688785808606184,NA
"398","SUSAN WILD FOR CONGRESS","C00658567","WILD, SUSAN","H8PA15229","DEM","PA",7,"northeast","I","Dem Pickup",53.5,43.5,"10",3447468.48,262.87,NA,102078.52,2785638.29,113233.67,361875.64,41569.77,6997.95,51722.61,3418.18,NA,NA,NA,NA,1263.8,7.62501532718872e-05,NA,0.029609703639698,0.808024295554981,0.0328454547610541,0.104968513011611,0.0120580565830148,0.00202988077790924,0.0150030697307492,0.000991504351622092,NA,NA,NA,NA,0.000366587833168528
"399","FRIENDS OF BEN MCADAMS","C00658633","MCADAMS, BEN","H8UT04053","DEM","UT",4,"west","I","Dem Pickup",50.1,49.9,"0.2",3302716.61,1800,177880.93,23000,83545.69,27796.16,273889.98,NA,23607.38,18229.53,74231.17,NA,NA,NA,NA,6000,0.000545005888349591,0.0538589745972786,0.00696396412891144,0.025296051664572,0.00841615048528187,0.082928695477751,NA,0.00714786728250354,0.00551955621769196,0.0224757915272664,NA,NA,NA,NA,0.00181668629449864
"400","COMMITTEE TO RE-ELECT STEVE WATKINS","C00660050","WATKINS, STEVEN C. JR.","H8KS02199","REP","KS",2,"midwest","I","GOP Hold",48.1,46.4,"1.7",1429295.31,713305.99,17500,NA,127673.85,46963.35,173784.65,NA,NA,NA,51810.46,NA,NA,NA,NA,NA,0.499061310150105,0.012243795860493,NA,0.0893264317784685,0.0328576954471361,0.121587644473555,NA,NA,NA,0.0362489540387563,NA,NA,NA,NA,NA
"401","CHRIS PAPPAS FOR CONGRESS","C00660464","PAPPAS, CHRIS","H8NH01210","DEM","NH",1,"northeast","I","Dem Hold",53.5,45,"8.5",2112368.9,106626.97,94600,20067.22,13988.49,10378.49,305862.03,1926.86,14709.91,9202.32,36185.29,40000,61759.13,1999.2,NA,NA,0.0504774379134251,0.0447838443370379,0.00949986529341537,0.00662218138129188,0.00491319958365227,0.144795745667341,0.000912179686038741,0.00696370316756699,0.00435639816511216,0.0171301944466234,0.0189360864004389,0.0292369055423984,0.000946425598293934,NA,NA
"402","SYLVIA GARCIA FOR CONGRESS","C00660555","GARCIA, SYLVIA R","H8TX29052","DEM","TX",29,"south","I","Dem Hold",75.1,23.9,"51.2",1111163.14,NA,24356.44,3600,374797.66,47488.97,88897.56,NA,7134.35,21754.72,NA,NA,NA,NA,NA,13850,NA,0.0219197695848694,0.00323984829086393,0.337302099491889,0.0427380717470524,0.0800040577299927,NA,0.00642061434831253,0.0195783312250621,NA,NA,NA,NA,NA,0.0124644163412404
"403","DAN CRENSHAW FOR CONGRESS","C00660795","CRENSHAW, DANIEL","H8TX02166","REP","TX",2,"south","I","GOP Hold",52.8,45.6,"7.2",1854212.22,66906.73,NA,1840,571825.81,95848.46,165090.89,NA,26620.39,111601.63,53184.1,NA,NA,NA,NA,2167.98,0.0360836420331649,NA,0.000992335170782123,0.308392860230422,0.0516922814800563,0.0890355959362624,NA,0.014356711552683,0.0601881644378333,0.0286828548676052,NA,NA,NA,NA,0.00116921891497404
"404","BEN CLINE FOR CONGRESS, INC.","C00661561","CLINE, BENJAMIN LEE","H8VA06104","REP","VA",6,"south","I","GOP Hold",59.8,40.2,"19.6",999861.58,7171.2,41000,NA,204724.78,77568.46,208852.37,NA,13326.08,55740.72,5886.69,NA,NA,NA,NA,2537.47,0.00717219277492391,0.0410056760056727,NA,0.204753121927137,0.0775791985126581,0.208881283347241,NA,0.0133279248513579,0.0557484366986078,0.00588750494843496,NA,NA,NA,NA,0.0025378212852223
"405","CHUY GARCIA FOR CONGRESS","C00661777","GARCIA, JESUS","H8IL04134","DEM","IL",4,"midwest","I","Dem Hold",86.6,13.4,"73.2",966395.74,23402.5,28000,4000,106663.74,3000,237613.23,NA,1340.31,28800.92,690.06,1000,NA,NA,NA,229.99,0.0242162698275139,0.0289736376528315,0.00413909109326165,0.110372734051994,0.00310431831994624,0.245875700983533,NA,0.00138691629580238,0.0298024078624353,0.000714055299954033,0.00103477277331541,NA,NA,NA,0.000237987390134812
"406","VAN DREW FOR CONGRESS","C00661868","VAN DREW, JEFF","H8NJ02166","DEM","NJ",2,"northeast","I","Dem Pickup",52.9,45.2,"7.7",1947508.79,55410.27,68500,NA,130276.91,44107.54,232919.63,20241.27,13954.67,15282.99,17162.23,3336,NA,NA,NA,NA,0.0284518715830802,0.0351731403481881,NA,0.0668941319643543,0.0226481853260339,0.119598756727563,0.0103934165041689,0.00716539513025767,0.00784745623664168,0.00881240181719539,0.00171295760878183,NA,NA,NA,NA
"407","RON WRIGHT FOR CONGRESS","C00662171","WRIGHT, RON","H8TX06233","REP","TX",6,"south","I","GOP Hold",53.1,45.4,"7.7",704828.8,NA,117290,7506.39,58578.7,56673.03,NA,8827.39,11744.57,9514.18,80551.64,NA,NA,NA,NA,28,NA,0.166409204618199,0.0106499479022424,0.0831105369133611,0.0804068023327083,NA,0.0125241618957682,0.0166630109325839,0.0134985687304492,0.11428539809951,NA,NA,NA,NA,3.97259589846499e-05
"408","LANCE GOODEN FOR CONGRESS COMMITTEE","C00662601","GOODEN, LANCE","H8TX05144","REP","TX",5,"south","I","GOP Hold",62.4,37.6,"24.8",981605.08,NA,NA,NA,22500,107751.12,15198.96,NA,42441.16,6976.54,256897.01,NA,NA,NA,NA,NA,NA,NA,NA,0.0229216417665646,0.109770336559383,0.0154837829486376,NA,0.0432364918078867,0.0071072778066715,0.261711165960959,NA,NA,NA,NA,NA
"409","BALDERSON FOR CONGRESS","C00662650","BALDERSON, WILLIAM TROY","H8OH12180","REP","OH",12,"midwest","I","GOP Hold",51.4,47.2,"4.2",2559065.35,1189438.31,95000,6545.21,224676.94,313440.15,79010.32,NA,48303.73,77773.43,93186.62,9702,327558.75,NA,NA,5552.91,0.464794035056588,0.0371229284941864,0.00255765645062562,0.0877964839780274,0.122482276585864,0.0308746785227661,NA,0.0188755359451841,0.0303913419014485,0.036414318219736,0.00379122791842733,0.127999368988369,NA,NA,0.00216989769331213
"410","CHIP ROY FOR CONGRESS","C00662767","ROY, CHIP","H8TX21307","REP","TX",21,"south","I","GOP Hold",50.2,47.6,"2.6",1768058.08,NA,NA,92600,443215.58,NA,NA,1163.69,42233.05,NA,529.96,NA,NA,NA,NA,NA,NA,NA,0.0523738450945005,0.250679310263382,NA,NA,0.000658174079892217,0.0238866870255755,NA,0.000299741284517079,NA,NA,NA,NA,NA
"411","ELECT JIM BAIRD FOR CONGRESS","C00662940","BAIRD, JAMES R DR.","H8IN04199","REP","IN",4,"midwest","I","GOP Hold",64.1,35.9,"28.2",445789.88,358208.46,NA,NA,90499.19,22462.71,950,NA,1133.78,3133.75,409.04,10182.95,97137,NA,NA,NA,0.803536545064684,NA,NA,0.203008623704064,0.0503885597402974,0.0021310488250653,NA,0.0025433058282974,0.00702965711110355,0.000917562327794431,0.022842488034946,0.217898620758282,NA,NA,NA
"412","DEBBIE LESKO FOR CONGRESS","C00663914","LESKO, DEBBIE","H8AZ08158","REP","AZ",8,"west","I","GOP Hold",55.5,44.5,"11",2211878.86,17516.07,22550,3000,421856.32,446632.86,NA,NA,28821.96,4350.63,40448.7,NA,NA,NA,NA,926.28,0.00791909101206383,0.0101949525391278,0.00135631297638063,0.190723066994727,0.201924647898665,NA,NA,0.0130305327842412,0.00196693864147696,0.0182870322292424,NA,NA,NA,NA,0.000418775194587284
"413","ELAINE FOR CONGRESS","C00664375","LURIA, ELAINE","H8VA02111","DEM","VA",2,"south","I","Dem Pickup",51.1,48.9,"2.2",4270496.9,4172055.26,109000,14500,89136.43,38850.35,276208.6,NA,10553.18,27561.43,8367.33,17000,1571683.5,NA,NA,NA,0.976948434267684,0.0255239618602697,0.003395389421779,0.0208726132080789,0.00909738396016632,0.0646783281823715,NA,0.00247118315435377,0.00645391640490361,0.00195933405314028,0.00398080139105124,0.368032933123075,NA,NA,NA
"414","FRIENDS OF MICHAEL GUEST","C00665752","GUEST, MICHAEL PATRICK","H8MS03125","REP","MS",3,"south","I","GOP Hold",62.7,36.3,"26.4",943565.49,33996.49,NA,NA,111510.76,101523.94,7866.89,NA,34542.54,53424.62,6248.83,NA,NA,NA,NA,NA,0.0360298149522192,NA,NA,0.118180201779105,0.107596071577395,0.00833740750734748,NA,0.0366085241205674,0.0566199384846091,0.00662257158218027,NA,NA,NA,NA,NA
"415","XOCHITL FOR NEW MEXICO","C00666149","TORRES SMALL, XOCHITL","H8NM02248","DEM","NM",2,"west","I","Dem Pickup",50.9,49.1,"1.8",4666804.53,3326398.15,90250,32272.51,273637.9,93787.48,208062.42,4009.1,43047.28,9153.51,164040.85,NA,NA,NA,NA,NA,0.71277854656578,0.019338714407222,0.00691533356337082,0.0586349606547588,0.0200967234425822,0.0445834871939665,0.000859067478448685,0.0092241446418584,0.00196140848436178,0.0351505722910576,NA,NA,NA,NA,NA
"416","MICHAEL WALTZ FOR CONGRESS","C00666396","WALTZ, MICHAEL","H8FL06148","REP","FL",6,"south","I","GOP Hold",56.3,43.7,"12.6",2165365.51,51701.21,42775,NA,306942.17,77440.01,NA,NA,3036.71,10745.46,244838.2,NA,NA,NA,NA,1015.62,0.0238764355307386,0.01975417074044,NA,0.141750743041991,0.0357630199808623,NA,NA,0.00140240065059501,0.00496242318000161,0.113070148605073,NA,NA,NA,NA,0.0004690293603134
"417","THE COMMITTEE TO ELECT AYANNA PRESSLEY","C00667741","PRESSLEY, AYANNA","H8MA07032","DEM","MA",7,"northeast","I","Dem Hold",98.3,0,"98.3",1646499.2,1472.66,3000,43725,364989.49,60809.99,345842.68,NA,43169.13,7371.52,114231.47,NA,NA,NA,NA,10303.82,0.00089441889798671,0.00182204765116193,0.0265563445156852,0.22167608098443,0.0369328998155602,0.210047280921849,NA,0.0262187373064014,0.00447708690049774,0.0693783938674249,NA,NA,NA,NA,0.00625801700966511
"418","NEVADANS FOR STEVEN HORSFORD","C00668228","HORSFORD, STEVEN ALEXZANDER","H2NV04011","DEM","NV",4,"west","I","Dem Hold",51.9,43.7,"8.2",2248693.96,1126085.48,143500,8500,183356.1,34000,289177.8,NA,24875.37,6748.84,150784.28,666,NA,NA,NA,NA,0.500773115430968,0.0638148198699302,0.00377997190867182,0.0815389302686614,0.0151198876346873,0.12859811301312,NA,0.0110621411550374,0.00300122654307303,0.0670541579610949,0.000296171916608875,NA,NA,NA,NA
"419","WILLIAM TIMMONS FOR CONGRESS","C00668491","TIMMONS, WILLIAM R IV","H8SC04250","REP","SC",4,"south","I","GOP Hold",59.6,36.6,"23",1818777.75,7660,42394,20500,331000.28,53543.4,NA,NA,20584.02,5206.7,66909.36,NA,NA,NA,NA,NA,0.00421161958903445,0.0233090601641679,0.0112713056886692,0.181990504337322,0.0294392209273508,NA,NA,0.0113175015473991,0.00286274669898507,0.0367880902435715,NA,NA,NA,NA,NA
"420","RASHIDA TLAIB FOR CONGRESS","C00668608","TLAIB, RASHIDA","H8MI13250","DEM","MI",13,"midwest","I","Dem Hold",84.6,0,"84.6",1602430.94,304851.93,NA,60125,114530,25278.72,314617.82,NA,37426.27,8979.69,78793.35,47670.31,257181.62,NA,1889.88,390.06,0.190243412299565,NA,0.0375211177587472,0.0714726589090947,0.0157752320983018,0.196337834066035,NA,0.0233559332048344,0.00560379219837081,0.0491711361988555,0.0297487453655881,0.160494666933977,NA,0.00117938311900044,0.000243417666411259
"421","SCANLON FOR CONGRESS","C00669358","SCANLON, MARY GAY","H8PA07200","DEM","PA",5,"northeast","I","Dem Pickup",65.2,34.8,"30.4",1813991.7,792891.07,NA,51100,231616.21,1539.48,NA,8148.71,12742.4,19007.46,49210.16,NA,185000,NA,NA,NA,0.437097407887809,NA,0.0281699194103259,0.127683169663896,0.000848669814751633,NA,0.00449214293538388,0.00702450843628447,0.0104782508100781,0.027128106484721,NA,0.101985031133274,NA,NA,NA
"422","SHARICE FOR CONGRESS","C00670034","DAVIDS, SHARICE","H8KS03155","DEM","KS",3,"midwest","I","Dem Pickup",53.3,44.2,"9.1",4859584.91,5585805.14,NA,92854.5,90212.19,42379.21,263089.23,NA,5085.83,2326.58,6369.16,NA,3475743.75,NA,NA,NA,1.14944079452251,NA,0.0191074961585556,0.0185637645335433,0.00872074689193979,0.054138210335335,NA,0.00104655646401701,0.000478761055334662,0.00131063868992053,NA,0.71523469892411,NA,NA,NA
"423","ARMSTRONG FOR CONGRESS","C00670547","ARMSTRONG, KELLY","H8ND00096","REP","ND",0,"midwest","I","GOP Hold",60.3,35.6,"24.7",1654844.22,NA,NA,132002.92,389313.68,NA,157877.79,NA,35690.46,NA,957.68,NA,NA,NA,NA,NA,NA,NA,0.0797675807817125,0.235256995972709,NA,0.0954034150719033,NA,0.021567262687723,NA,0.000578713082733552,NA,NA,NA,NA,NA
"424","MAD4PA PAC","C00670844","DEAN, MADELEINE","H8PA04116","DEM","PA",4,"northeast","I","Dem Hold",63.5,36.5,"27",1286377.38,719508.06,46333.33,12800,76359.74,28712.97,131975.15,NA,10572.63,8435,4094.7,NA,NA,NA,NA,NA,0.559328911707076,0.0360184582847687,0.00995042372402413,0.0593602944106496,0.0223207982714995,0.102594426839191,NA,0.00821891784197885,0.00655717375876121,0.00318312500177825,NA,NA,NA,NA,NA
"425","GREG STEUBE FOR CONGRESS","C00671891","STEUBE, GREG","H8FL17053","REP","FL",17,"south","I","GOP Hold",62.3,37.7,"24.6",693511.76,158410.52,24300,10068.98,105045,82232.28,NA,NA,4014.59,14954.34,415146.47,NA,NA,NA,NA,2919.14,0.228417929062948,0.0350390597558144,0.0145188309423909,0.151468231771585,0.118573735505221,NA,NA,0.00578878431708209,0.021563210406122,0.598614895874296,NA,NA,NA,NA,0.00420921485167029
"426","FRIENDS OF LUCY MCBATH","C00672295","MCBATH, LUCIA KAY MS.","H8GA06393","DEM","GA",6,"south","I","Dem Pickup",50.5,49.5,"1",2633448.81,1485300.97,147180,15200,449418.5,2480,193861.97,NA,14665.06,9917.82,7308,NA,NA,NA,4328.97,168,0.564013609970266,0.0558886884154016,0.00577189879001293,0.170657769497331,0.000941730855212636,0.0736152414521397,NA,0.00556876592562283,0.0037660956090504,0.00277506818140885,NA,NA,NA,0.00164384057269752,6.3794670836985e-05
"427","DONNA SHALALA FOR CONGRESS","C00672311","SHALALA, DONNA","H8FL27193","DEM","FL",27,"south","I","Dem Pickup",51.8,45.8,"6",4679739.96,624208.45,173738.42,89101.48,615065.96,113837.11,534461.09,NA,47991.55,30833.11,39874.22,NA,575128.94,NA,NA,NA,0.133385285365301,0.0371256568709002,0.0190398357091619,0.131431653309215,0.0243255204291309,0.114207433440383,NA,0.0102551745204236,0.00658863745924891,0.00852060591845364,NA,0.122897627841697,NA,NA,NA
"428","DR JOHN JOYCE FOR CONGRESS","C00674259","JOYCE, JOHN","H8PA13125","REP","PA",13,"northeast","I","GOP Hold",70.5,29.5,"41",1460587.73,168131.63,6960,NA,211676.73,12353.89,NA,NA,4755.61,8674.35,264286.24,NA,NA,NA,NA,NA,0.11511231167196,0.00476520503153891,NA,0.144925721099957,0.00845816361883308,NA,NA,0.00325595642241908,0.00593894486570827,0.180945132272198,NA,NA,NA,NA,NA
"429","JOE MORELLE FOR CONGRESS","C00675108","MORELLE, JOSEPH D","H8NY25105","DEM","NY",25,"northeast","I","Dem Hold",59,41,"18",1831483.59,870089,102000,NA,189674.65,111490,353520.48,NA,16598.52,465.24,38103.84,2500,NA,NA,NA,NA,0.475073325663813,0.0556925546900478,NA,0.103563390376869,0.0608741462979747,0.193024104573058,NA,0.00906288218503776,0.000254023570039194,0.0208049038539297,0.00136501359534431,NA,NA,NA,NA
"430","ROSS SPANO FOR CONGRESS","C00676668","SPANO, VINCENT ROSS","H8FL15230","REP","FL",15,"south","I","GOP Hold",53,47,"6",939944.15,18411.74,6000,6500,82250,44040,NA,NA,23996.61,696.35,152856.05,NA,NA,NA,NA,6507.5,0.0195881212729501,0.00638335798994015,0.00691530448910183,0.0875051991120962,0.0468538476461607,NA,NA,0.0255298253624963,0.00074084188938247,0.162622481346365,NA,NA,NA,NA,0.00692328368658925
"431","STEIL FOR WISCONSIN, INC.","C00677286","STEIL, BRYAN GEORGE","H8WI01156","REP","WI",1,"midwest","I","GOP Hold",54.6,42.3,"12.3",2319410.24,NA,60308.29,NA,137413.44,55390,181591.61,NA,1775.08,16788.54,200220.78,NA,NA,NA,NA,6466.4,NA,0.0260015623626806,NA,0.0592449915199133,0.0238810707328773,0.0782921480936464,NA,0.000765315238066725,0.00723827967578517,0.08632400450211,NA,NA,NA,NA,0.00278795009545185
"432","FRIENDS OF JAHANA HAYES","C00677898","HAYES, JAHANA","H8CT05245","DEM","CT",5,"northeast","I","Dem Hold",55.8,44.2,"11.6",1306150.82,247119.31,28454.42,NA,154367.61,92657,108190.59,59469.5,18949.06,35715.4,38037.22,NA,NA,NA,100,NA,0.189196612072716,0.0217849421095184,NA,0.11818513424047,0.0709389747196269,0.0828316212365123,0.0455303469472231,0.0145075589356519,0.0273440091703958,0.0291216139955415,NA,NA,NA,7.65608369789945e-05,NA
"433","FRIENDS OF DENVER RIGGLEMAN, INC.","C00680488","RIGGLEMAN, DENVER LEE MR. III","H8VA05171","REP","VA",5,"south","I","GOP Hold",53.3,46.7,"6.6",1929826.99,1080107.44,42000,7200.79,149880.8,43777.47,101677.42,NA,3603.91,23024.1,99484.55,NA,NA,NA,NA,NA,0.559691332744807,0.0217636089751237,0.00373131375885669,0.0776654077161601,0.0226846604523859,0.0526873240590339,NA,0.0018674782862271,0.011930654985813,0.0515510201253844,NA,NA,NA,NA,NA
"434","CASE FOR CONGRESS","C00680918","CASE, EDWARD","H2HI02128","DEM","HI",1,"west","I","Dem Hold",73.1,23.1,"50",481140.63,31106.02,NA,NA,NA,3424.02,NA,52.35,614.71,18438.28,58258.69,NA,NA,NA,NA,15084.37,0.0646505783558541,NA,NA,NA,0.00711646405750435,NA,0.000108803947818749,0.00127760983311678,0.0383220182423588,0.121084536136555,NA,NA,NA,NA,0.0313512704175492
